2025-06-20 11:32:34 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/cache/info
2025-06-21 10:26:08 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 10:26:09 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:26:09 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:27:06 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:27:07 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:27:12 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:27:12 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:30:59 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 10:30:59 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 10:30:59 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 10:31:06 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 10:31:07 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 10:31:28 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/bookshelf/list
2025-06-21 10:31:28 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/bookshelf/list
2025-06-21 10:31:29 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 10:31:29 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 10:31:30 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:31:30 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:31:39 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 10:31:39 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 10:31:40 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:31:40 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:31:46 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:31:46 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:46:37 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:46:37 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:48:14 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:48:14 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:51:35 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:51:35 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:54:30 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 10:54:30 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 10:57:45 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
